CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
12996,376,1,355.5,1,Dormant Customers
12997,22,8,2110.91,0,Regular Customers
12998,493,3,920.08,1,Dormant Customers
12999,196,3,455.88,0,Regular Customers
13000,107,4,1032.5,0,Regular Customers
13001,4,33,24042.65,4,Loyal Premium Customers
13002,318,3,414.13,1,Dormant Customers
13003,106,3,149.05,0,Regular Customers
13004,12,36,11650.85,4,Loyal Premium Customers
13005,174,4,999.68,0,Regular Customers
13006,56,1,81.57,0,Regular Customers
13007,580,1,175.25,1,Dormant Customers
13008,323,3,612.13,1,Dormant Customers
13009,673,1,234.0,1,Dormant Customers
13010,374,2,330.12,1,Dormant Customers
13011,372,1,50.550000000000004,1,Dormant Customers
13012,9,11,2957.83,0,Regular Customers
13013,1,29,11097.43,4,Loyal Premium Customers
13014,11,11,5381.08,0,Regular Customers
13015,53,11,6579.78,0,Regular Customers
13016,73,3,789.89,0,Regular Customers
13017,7,1,204.0,0,Regular Customers
13018,16,35,9763.16,4,Loyal Premium Customers
13019,379,6,1229.95,1,Dormant Customers
13020,563,2,618.96,1,Dormant Customers
13021,4,17,4887.24,0,Regular Customers
13022,430,1,65.3,1,Dormant Customers
13023,64,3,1449.03,0,Regular Customers
13024,471,2,555.87,1,Dormant Customers
13025,732,1,323.39,1,Dormant Customers
13026,1,9,1733.08,0,Regular Customers
13027,114,19,17239.2,4,Loyal Premium Customers
13028,23,2,661.3199999999999,0,Regular Customers
13029,31,5,1927.3,0,Regular Customers
13030,11,2,752.44,0,Regular Customers
13031,407,5,3292.84,1,Dormant Customers
13032,52,9,2815.96,0,Regular Customers
13033,357,2,220.55,1,Dormant Customers
13034,55,3,756.82,0,Regular Customers
13035,74,3,1364.2,0,Regular Customers
13036,685,1,307.1,1,Dormant Customers
13037,138,12,3914.9500000000003,0,Regular Customers
13038,80,3,908.46,0,Regular Customers
13039,584,4,1010.73,1,Dormant Customers
13040,9,2,676.99,0,Regular Customers
13041,451,4,799.13,1,Dormant Customers
13042,598,3,1488.59,1,Dormant Customers
13043,273,1,516.42,1,Dormant Customers
13044,291,11,4848.05,1,Dormant Customers
13045,99,3,808.9200000000001,0,Regular Customers
13046,31,3,949.25,0,Regular Customers
13047,32,24,8428.53,4,Loyal Premium Customers
13048,14,9,4049.13,0,Regular Customers
13049,64,4,1408.24,0,Regular Customers
13050,15,35,11986.52,4,Loyal Premium Customers
13051,579,2,155.8,1,Dormant Customers
13052,212,7,3119.33,0,Regular Customers
13053,622,1,127.65,1,Dormant Customers
13055,78,4,2321.11,0,Regular Customers
13056,551,1,209.48,1,Dormant Customers
13057,530,3,709.59,1,Dormant Customers
13058,25,3,271.40000000000003,0,Regular Customers
13059,250,10,2291.77,0,Regular Customers
13060,254,1,307.53000000000003,0,Regular Customers
13061,72,1,248.61,0,Regular Customers
13062,191,1,346.98,0,Regular Customers
13063,481,1,188.4,1,Dormant Customers
13064,13,6,1666.84,0,Regular Customers
13065,373,5,1055.05,1,Dormant Customers
13066,24,2,470.8,0,Regular Customers
13067,82,3,508.51,0,Regular Customers
13068,10,2,344.0,0,Regular Customers
13069,1,38,9284.45,4,Loyal Premium Customers
13070,192,4,751.7,0,Regular Customers
13071,612,1,129.22,1,Dormant Customers
13072,267,1,177.15,1,Dormant Customers
13073,411,2,418.08,1,Dormant Customers
13074,511,4,1378.74,1,Dormant Customers
13075,130,1,919.61,0,Regular Customers
13076,458,1,135.4,1,Dormant Customers
13077,1,11,2740.65,0,Regular Customers
13078,3,57,29018.06,4,Loyal Premium Customers
13079,4,6,419.18,0,Regular Customers
13080,179,4,280.73,0,Regular Customers
13081,12,28,56838.37,4,Loyal Premium Customers
13082,126,21,7335.75,4,Loyal Premium Customers
13083,4,3,395.43,0,Regular Customers
13084,492,1,122.39999999999999,1,Dormant Customers
13085,158,8,2433.28,0,Regular Customers
13086,383,1,439.33000000000004,1,Dormant Customers
13087,726,1,313.64,1,Dormant Customers
13088,417,1,236.11,1,Dormant Customers
13089,3,203,113416.91,3,High-Value Loyal Customers
13090,9,24,13091.74,4,Loyal Premium Customers
13091,28,3,2321.82,0,Regular Customers
13092,71,12,2140.28,0,Regular Customers
13093,276,55,54144.25,4,Loyal Premium Customers
13094,21,13,2209.44,0,Regular Customers
13095,71,1,74.39999999999999,0,Regular Customers
13096,394,1,419.7000000000001,1,Dormant Customers
13097,33,28,13324.1,4,Loyal Premium Customers
13098,1,28,28882.44,4,Loyal Premium Customers
13099,99,1,207.36,0,Regular Customers
13101,234,4,695.4,0,Regular Customers
13102,1,37,11380.1,4,Loyal Premium Customers
13103,40,3,709.64,0,Regular Customers
13104,3,9,1709.1,0,Regular Customers
13105,436,1,72.0,1,Dormant Customers
13106,133,2,603.46,0,Regular Customers
13107,44,9,5253.07,0,Regular Customers
13108,373,2,748.46,1,Dormant Customers
13109,60,3,1134.03,0,Regular Customers
13110,31,12,2957.4700000000003,0,Regular Customers
13111,719,1,321.88000000000005,1,Dormant Customers
13112,541,1,20.599999999999998,1,Dormant Customers
13113,1,37,18230.07,4,Loyal Premium Customers
13114,731,1,234.38,1,Dormant Customers
13115,12,10,5494.7,0,Regular Customers
13116,138,1,501.14,0,Regular Customers
13117,22,18,2255.66,0,Regular Customers
13118,20,9,2415.41,0,Regular Customers
13119,669,1,134.9,1,Dormant Customers
13120,239,1,30.6,0,Regular Customers
13121,269,1,283.73,1,Dormant Customers
13122,94,2,922.39,0,Regular Customers
13123,473,2,506.75,1,Dormant Customers
13124,90,4,4641.66,0,Regular Customers
13125,524,1,148.62,1,Dormant Customers
13126,5,13,3774.81,0,Regular Customers
13127,78,1,259.17,0,Regular Customers
13128,631,1,263.5,1,Dormant Customers
13129,452,2,233.25,1,Dormant Customers
13130,94,1,64.0,0,Regular Customers
13131,23,7,3313.77,0,Regular Customers
13132,262,1,77.3,0,Regular Customers
13133,274,3,200.45,1,Dormant Customers
13134,86,6,2475.23,0,Regular Customers
13135,197,2,3371.45,0,Regular Customers
13136,56,13,6274.56,0,Regular Customers
13137,11,16,7586.94,0,Regular Customers
13138,22,7,1274.01,0,Regular Customers
13139,16,8,8202.98,0,Regular Customers
13140,108,5,1054.92,0,Regular Customers
13141,85,17,7656.08,0,Regular Customers
13142,19,1,307.09000000000003,0,Regular Customers
13143,585,1,405.1,1,Dormant Customers
13144,333,2,135.35,1,Dormant Customers
13145,40,7,1128.52,0,Regular Customers
13146,26,1,228.91,0,Regular Customers
13147,10,4,712.8,0,Regular Customers
13148,29,26,8497.82,4,Loyal Premium Customers
13149,14,4,1676.06,0,Regular Customers
13150,484,3,449.96999999999997,1,Dormant Customers
13151,296,3,2465.21,1,Dormant Customers
13152,417,7,2146.38,1,Dormant Customers
13153,6,1,486.22,0,Regular Customers
13154,399,3,1624.84,1,Dormant Customers
13155,33,6,1370.48,0,Regular Customers
13156,385,3,1586.54,1,Dormant Customers
13157,49,9,5687.36,0,Regular Customers
13158,95,5,1508.18,0,Regular Customers
13159,9,4,1429.35,0,Regular Customers
13160,22,1,91.8,0,Regular Customers
13161,313,2,472.13,1,Dormant Customers
13162,122,16,9275.49,0,Regular Customers
13163,610,1,17.65,1,Dormant Customers
13164,569,2,372.2,1,Dormant Customers
13165,46,3,1451.1599999999999,0,Regular Customers
13166,283,2,875.93,1,Dormant Customers
13167,19,5,1125.15,0,Regular Customers
13168,36,5,1840.73,0,Regular Customers
13169,64,3,840.08,0,Regular Customers
13170,27,1,108.81,0,Regular Customers
13171,22,3,468.41,0,Regular Customers
13172,400,1,69.6,1,Dormant Customers
13173,4,11,2399.82,0,Regular Customers
13174,16,12,7995.36,0,Regular Customers
13175,582,2,831.45,1,Dormant Customers
13176,46,1,481.49,0,Regular Customers
13177,65,2,512.2,0,Regular Customers
13178,26,21,14059.19,4,Loyal Premium Customers
13179,619,1,572.3100000000001,1,Dormant Customers
13180,607,1,86.10000000000001,1,Dormant Customers
13181,381,1,359.69,1,Dormant Customers
13182,45,1,121.18,0,Regular Customers
13183,8,15,7036.18,0,Regular Customers
13184,15,10,1668.95,0,Regular Customers
13185,268,1,71.4,1,Dormant Customers
13186,40,3,1575.89,0,Regular Customers
13187,337,4,341.36,1,Dormant Customers
13188,11,1,114.6,0,Regular Customers
13189,19,2,260.68,0,Regular Customers
13190,544,3,570.66,1,Dormant Customers
13191,658,1,164.69,1,Dormant Customers
13192,95,6,2558.58,0,Regular Customers
13193,61,1,112.08,0,Regular Customers
13194,136,2,472.78,0,Regular Customers
13195,414,1,136.73,1,Dormant Customers
13196,11,7,3068.84,0,Regular Customers
13197,610,1,373.01000000000005,1,Dormant Customers
13198,10,8,4974.2300000000005,0,Regular Customers
13199,4,67,15964.210000000001,4,Loyal Premium Customers
13200,19,4,870.09,0,Regular Customers
13201,502,4,1233.06,1,Dormant Customers
13202,394,7,1580.3,1,Dormant Customers
13203,10,10,2648.25,0,Regular Customers
13204,731,1,966.6600000000001,1,Dormant Customers
13205,443,1,2803.2,1,Dormant Customers
13206,400,13,8308.19,1,Dormant Customers
13207,15,4,535.86,0,Regular Customers
13208,59,9,1976.3,0,Regular Customers
13209,30,13,8509.51,0,Regular Customers
13210,94,1,353.48,0,Regular Customers
13211,10,10,2618.77,0,Regular Customers
13212,20,3,786.83,0,Regular Customers
13213,57,11,3851.52,0,Regular Customers
13214,418,7,3264.23,1,Dormant Customers
13215,402,1,81.6,1,Dormant Customers
13216,268,1,333.74,1,Dormant Customers
13217,122,4,666.48,0,Regular Customers
13218,127,1,62.64,0,Regular Customers
13219,618,1,76.23,1,Dormant Customers
13220,78,5,1336.0900000000001,0,Regular Customers
13221,240,2,847.41,0,Regular Customers
13222,577,1,88.5,1,Dormant Customers
13223,200,6,969.12,0,Regular Customers
13224,60,2,2155.95,0,Regular Customers
13225,3,16,16260.07,4,Loyal Premium Customers
13226,273,2,312.46,1,Dormant Customers
13227,202,1,257.7,0,Regular Customers
13228,81,1,358.0,0,Regular Customers
13229,226,1,160.95,0,Regular Customers
13230,4,30,6120.01,4,Loyal Premium Customers
13232,13,7,1328.35,0,Regular Customers
13233,74,4,1176.46,0,Regular Customers
13234,673,2,346.5,1,Dormant Customers
13235,212,1,1031.07,0,Regular Customers
13236,25,2,744.85,0,Regular Customers
13237,388,1,643.0,1,Dormant Customers
13238,17,6,1006.63,0,Regular Customers
13239,262,5,1594.69,0,Regular Customers
13240,96,8,1475.79,0,Regular Customers
13241,412,1,112.53,1,Dormant Customers
13242,112,7,699.4,0,Regular Customers
13243,203,5,1220.38,0,Regular Customers
13244,93,1,121.74000000000001,0,Regular Customers
13245,51,2,989.22,0,Regular Customers
13246,18,11,3351.75,0,Regular Customers
13247,18,4,501.12,0,Regular Customers
13248,125,2,465.68,0,Regular Customers
13249,92,9,1608.9299999999998,0,Regular Customers
13250,461,2,253.09,1,Dormant Customers
13251,402,1,252.68,1,Dormant Customers
13252,394,2,399.3,1,Dormant Customers
13253,157,4,2951.11,0,Regular Customers
13254,376,1,51.41,1,Dormant Customers
13255,9,3,678.76,0,Regular Customers
13257,436,1,149.75,1,Dormant Customers
13258,12,5,1009.43,0,Regular Customers
13259,62,9,1402.54,0,Regular Customers
13260,61,1,557.62,0,Regular Customers
13261,269,2,944.1,0,Regular Customers
13262,263,3,573.45,0,Regular Customers
13263,1,39,8676.2,4,Loyal Premium Customers
13264,443,1,722.5600000000001,1,Dormant Customers
13265,53,5,2092.66,0,Regular Customers
13266,11,19,6135.04,4,Loyal Premium Customers
13267,3,36,9429.81,4,Loyal Premium Customers
13268,18,11,3174.75,0,Regular Customers
13269,1,28,8537.32,4,Loyal Premium Customers
13270,366,1,590.0,1,Dormant Customers
13271,37,1,211.49,0,Regular Customers
13272,31,2,276.56,0,Regular Customers
13273,113,1,138.98,0,Regular Customers
13274,409,1,360.85,1,Dormant Customers
13275,384,2,238.86,1,Dormant Customers
13276,64,5,1891.91,0,Regular Customers
13277,16,7,523.3,0,Regular Customers
13278,41,4,1435.85,0,Regular Customers
13279,78,1,137.75,0,Regular Customers
13280,122,7,2293.33,0,Regular Customers
13281,439,1,350.85,1,Dormant Customers
13282,18,4,1313.19,0,Regular Customers
13283,60,4,373.36,0,Regular Customers
13284,331,1,201.19,1,Dormant Customers
13285,23,6,3364.59,0,Regular Customers
13286,600,1,734.91,1,Dormant Customers
13287,603,3,781.59,1,Dormant Customers
13288,443,5,927.61,1,Dormant Customers
13289,724,1,307.95,1,Dormant Customers
13290,438,1,208.63,1,Dormant Customers
13291,156,11,3270.79,0,Regular Customers
13292,39,5,994.51,0,Regular Customers
13293,392,6,1192.94,1,Dormant Customers
13294,190,3,1689.53,0,Regular Customers
13295,360,4,1101.97,1,Dormant Customers
13296,137,6,792.51,0,Regular Customers
13297,8,7,4368.62,0,Regular Customers
13298,1,1,360.0,0,Regular Customers
13299,268,3,1218.7,0,Regular Customers
13300,169,3,1285.51,0,Regular Customers
13301,104,4,618.09,0,Regular Customers
13302,155,2,159.2,0,Regular Customers
13303,400,1,61.72,1,Dormant Customers
13304,351,4,1217.99,1,Dormant Customers
13305,4,16,3616.41,0,Regular Customers
13306,430,1,53.65,1,Dormant Customers
13307,120,3,273.34,0,Regular Customers
13308,23,4,1670.3700000000001,0,Regular Customers
13309,7,6,1706.3700000000001,0,Regular Customers
13310,28,5,1541.2,0,Regular Customers
13311,4,2,598.57,0,Regular Customers
13312,451,1,124.75,1,Dormant Customers
13313,22,12,3445.32,0,Regular Customers
13314,2,3,775.94,0,Regular Customers
13315,689,1,310.26000000000005,1,Dormant Customers
13316,37,10,12940.82,0,Regular Customers
13317,66,19,6486.091,4,Loyal Premium Customers
13318,1,3,640.76,0,Regular Customers
13319,5,58,21323.22,4,Loyal Premium Customers
13320,78,6,2211.6,0,Regular Customers
13321,72,2,567.36,0,Regular Customers
13322,17,1,199.48000000000002,0,Regular Customers
13323,3,5,787.85,0,Regular Customers
13324,36,18,10513.47,4,Loyal Premium Customers
13325,82,1,675.3,0,Regular Customers
13326,432,1,281.76,1,Dormant Customers
13327,39,20,9134.48,4,Loyal Premium Customers
13328,316,1,1308.48,1,Dormant Customers
13329,32,8,4808.7699999999995,0,Regular Customers
13330,93,6,2796.1,0,Regular Customers
13331,402,1,262.4,1,Dormant Customers
13332,14,1,350.90000000000003,0,Regular Customers
13333,411,3,1015.74,1,Dormant Customers
13334,82,5,6201.8,0,Regular Customers
13336,77,1,795.12,0,Regular Customers
13337,546,1,1575.26,1,Dormant Customers
13338,158,4,2445.62,0,Regular Customers
13339,201,1,860.12,0,Regular Customers
13340,45,12,22100.56,4,Loyal Premium Customers
13341,261,1,775.85,0,Regular Customers
13343,178,1,353.43,0,Regular Customers
13344,68,3,2511.69,0,Regular Customers
13345,288,1,389.5,1,Dormant Customers
13346,463,6,299.4,1,Dormant Customers
13347,70,1,341.36,0,Regular Customers
13348,64,1,233.76000000000002,0,Regular Customers
13349,11,1,247.32,0,Regular Customers
13350,16,2,979.12,0,Regular Customers
13351,66,1,373.94,0,Regular Customers
13352,60,1,397.98,0,Regular Customers
13354,71,1,743.53,0,Regular Customers
13355,122,1,674.7,0,Regular Customers
13356,80,1,768.24,0,Regular Customers
13357,257,5,3805.51,0,Regular Customers
13358,269,1,439.03000000000003,1,Dormant Customers
13359,64,2,1043.31,0,Regular Customers
13360,432,4,1553.65,1,Dormant Customers
13361,472,2,1450.5,1,Dormant Customers
13362,9,7,5394.07,0,Regular Customers
13363,18,3,1723.8600000000001,0,Regular Customers
13364,71,1,134.96,0,Regular Customers
13365,34,2,2225.37,0,Regular Customers
13366,50,1,56.16,0,Regular Customers
13367,432,1,510.2,1,Dormant Customers
13368,257,4,1121.5,0,Regular Customers
13369,366,1,308.28000000000003,1,Dormant Customers
13370,372,1,754.87,1,Dormant Customers
13371,505,2,2297.66,1,Dormant Customers
13372,90,1,378.64,0,Regular Customers
13373,61,6,7587.1900000000005,0,Regular Customers
13374,415,2,422.8,1,Dormant Customers
13375,89,2,1792.23,0,Regular Customers
13376,99,3,1019.76,0,Regular Customers
13377,397,2,1552.88,1,Dormant Customers
13379,26,3,572.56,0,Regular Customers
13380,433,1,62.4,1,Dormant Customers
13381,32,12,8224.37,0,Regular Customers
13382,281,5,1387.58,1,Dormant Customers
13383,544,1,305.28000000000003,1,Dormant Customers
13384,31,11,6680.83,0,Regular Customers
13385,330,1,534.57,1,Dormant Customers
13386,414,2,835.46,1,Dormant Customers
13387,417,1,186.94,1,Dormant Customers
13388,131,3,1185.65,0,Regular Customers
13389,11,3,797.96,0,Regular Customers
13390,75,1,544.08,0,Regular Customers
13391,204,1,59.8,0,Regular Customers
13392,677,1,91.14,1,Dormant Customers
13393,584,4,1131.45,1,Dormant Customers
13394,2,19,6621.7,4,Loyal Premium Customers
13395,185,3,1180.23,0,Regular Customers
13396,29,2,1360.99,0,Regular Customers
13397,73,10,3191.87,0,Regular Customers
13398,192,2,670.34,0,Regular Customers
13399,464,3,275.4,1,Dormant Customers
13400,583,1,310.83,1,Dormant Customers
13402,127,4,1226.8500000000001,0,Regular Customers
13403,18,3,229.5,0,Regular Customers
13404,1,2,252.49,0,Regular Customers
13405,74,6,1213.811,0,Regular Customers
13406,427,2,568.92,1,Dormant Customers
13407,579,3,2244.7,1,Dormant Customers
13408,2,106,50174.782,3,High-Value Loyal Customers
13410,24,9,2201.96,0,Regular Customers
13411,107,1,213.55,0,Regular Customers
13412,620,1,487.35,1,Dormant Customers
13413,640,6,429.44,1,Dormant Customers
13414,134,6,2494.14,0,Regular Customers
13415,473,4,784.17,1,Dormant Customers
13416,44,3,940.8000000000001,0,Regular Customers
13417,5,6,1669.49,0,Regular Customers
13418,12,31,11559.66,4,Loyal Premium Customers
13419,64,1,221.06,0,Regular Customers
13420,150,2,159.85,0,Regular Customers
13421,40,8,4058.75,0,Regular Customers
13422,64,1,2626.3,0,Regular Customers
13423,429,1,217.03,1,Dormant Customers
13424,450,1,572.77,1,Dormant Customers
13425,108,5,3390.4300000000003,0,Regular Customers
13426,1,22,8167.38,4,Loyal Premium Customers
13427,19,6,1006.53,0,Regular Customers
13428,10,3,478.54,0,Regular Customers
13429,11,4,1006.8,0,Regular Customers
13430,19,2,679.45,0,Regular Customers
13431,67,8,3316.2400000000002,0,Regular Customers
13432,571,2,439.1,1,Dormant Customers
13433,501,4,658.32,1,Dormant Customers
13434,74,5,1666.8600000000001,0,Regular Customers
13435,5,9,4447.33,0,Regular Customers
13436,2,1,196.89,0,Regular Customers
13437,14,7,3408.06,0,Regular Customers
13438,547,1,46.5,1,Dormant Customers
13439,255,3,986.61,0,Regular Customers
13440,423,7,1295.25,1,Dormant Customers
13441,92,2,720.9,0,Regular Customers
13442,667,3,419.87,1,Dormant Customers
13443,449,6,1273.16,1,Dormant Customers
13444,374,2,619.08,1,Dormant Customers
13445,626,1,241.89999999999998,1,Dormant Customers
13446,430,11,3881.89,1,Dormant Customers
13447,23,3,1129.14,0,Regular Customers
13448,17,13,8745.93,0,Regular Customers
13449,24,1,291.88,0,Regular Customers
13450,27,13,4120.04,0,Regular Customers
13451,26,11,7090.06,0,Regular Customers
13452,259,3,729.8,0,Regular Customers
13453,166,3,781.69,0,Regular Customers
13454,641,1,219.87,1,Dormant Customers
13455,25,6,2212.9900000000002,0,Regular Customers
13456,18,6,1766.72,0,Regular Customers
13457,689,2,148.22,1,Dormant Customers
13458,7,16,11959.27,4,Loyal Premium Customers
13459,625,2,1160.41,1,Dormant Customers
13460,29,2,183.44,0,Regular Customers
13461,39,6,4160.0,0,Regular Customers
13462,253,5,1153.8500000000001,0,Regular Customers
13464,58,6,3097.64,0,Regular Customers
13465,446,2,931.12,1,Dormant Customers
13466,184,5,1013.35,0,Regular Customers
13467,11,2,1071.91,0,Regular Customers
13468,2,72,12793.28,4,Loyal Premium Customers
13469,653,1,82.4,1,Dormant Customers
13470,99,2,165.0,0,Regular Customers
